timestamp,ax,ay,az,gx,gy,gz,lin_ax,lin_ay,lin_az,grav_x,grav_y,grav_z,speed,lat,lon
1779785638521,3.9400501,5.8500004,-8.2570505,0.589875,-0.19085,0.2767875,-7.051159,-2.4729419,-0.4100139,2.994045,8.9855385,2.5428631,6.8432612,-6.8942745,109.4107487
1779785638529,5.1280503,4.8439503,1.8679501,-0.031625,-0.015262499,0.353375,0.9460051,-3.135538,-10.799913,3.0190685,8.974308,2.5529196,6.8432612,-6.8942745,109.4107487
1779785638539,-4.8180003,10.891951,13.111951,-0.121,0.1464375,-0.0042625,2.1089818,-4.1303577,-0.68496954,3.0208912,8.980686,2.5282185,6.8432612,-6.8942745,109.4107487
1779785638539,0.45705003,14.944051,-1.695,-0.121,0.1464375,-0.0042625,2.1089818,-4.1303577,-0.68496954,3.0208912,8.980686,2.5282185,6.8432612,-6.8942745,109.4107487
1779785638542,13.431001,14.173051,-17.44905,0.345125,-0.1419,0.3309625,-2.563841,5.9633646,-4.2232184,3.0408378,8.982114,2.499069,6.8432612,-6.8942745,109.4107487
1779785638549,6.6769505,10.899,-11.84805,-0.7745375,0.18053749,-0.1936,3.6346068,1.9178495,-14.348745,3.0423436,8.981151,2.5006955,6.8432612,-6.8942745,109.4107487
1779785638552,-4.9159503,12.4459505,17.847,-0.9266125,0.3795,-0.14465,3.6346068,1.9178495,-14.348745,3.0298817,8.972521,2.5463858,6.8432612,-6.8942745,109.4107487
1779785638559,-10.49205,14.194051,10.959001,0.1769625,-0.0397375,-0.0968,-7.9458323,3.4734297,15.300614,3.0198348,8.972204,2.559407,6.8432612,-6.8942745,109.4107487
1779785638562,5.0220003,17.085001,-7.9990506,0.4302375,-0.050325,0.450175,-13.511885,5.2218466,8.399593,3.0368438,8.975148,2.528773,6.8432612,-6.8942745,109.4107487
1779785638567,5.17995,14.142,-14.401051,-0.197725,-0.1535875,-0.0361625,2.136267,5.167693,-16.924578,3.0436833,8.974307,2.5235279,6.8432612,-6.8942745,109.4107487
1779785638572,0.0,9.78705,8.72505,-1.0905125,0.1848,0.0352,2.136267,5.167693,-16.924578,3.0335228,8.959839,2.5863893,6.8432612,-6.8942745,109.4107487
1779785638577,-1.4580001,7.9620004,18.23295,-0.4360125,-0.052525,-0.0265375,-3.0335228,0.8272114,6.1386604,3.0315256,8.948986,2.6260061,6.8432612,-6.8942745,109.4107487
1779785638582,1.8510001,8.523001,-0.402,0.2035,-0.150425,0.072325,-4.489526,-0.9869857,15.606944,3.029539,8.962092,2.5832508,6.8432612,-6.8942745,109.4107487
1779785638592,5.7499504,4.49205,-1.9249501,-0.4701125,-0.12595,-0.023375,-1.178539,-0.43909168,-2.9852507,3.0437188,8.957405,2.582838,6.8432612,-6.8942745,109.4107487
1779785638593,-2.6890502,3.1600502,19.18905,-0.89155,0.226325,-0.202125,2.7062316,-4.465355,-4.507788,3.0437188,8.957405,2.582838,6.8432612,-6.8942745,109.4107487
1779785638597,-14.202001,5.96505,22.462952,-0.1285625,0.0496375,-0.2308625,-5.722015,-5.7889833,16.564873,3.0195413,8.94598,2.6499403,6.8432612,-6.8942745,109.4107487
1779785638605,-1.9249501,9.0070505,9.022051,-0.1285625,0.0496375,-0.2308625,-5.722015,-5.7889833,16.564873,3.0195413,8.94598,2.6499403,6.8432612,-6.8942745,109.4107487
1779785638607,6.13605,6.3700504,3.348,0.016224999,-0.17379999,0.2160125,-4.9426737,0.06359577,6.3615313,3.1036625,8.904142,2.6933115,6.8432612,-6.8942745,109.4107487
1779785638612,3.9300003,8.604,9.655951,-0.2871,-0.003575,0.0606375,3.0323877,-2.534092,0.6546886,3.1076236,8.894346,2.7209682,6.8432612,-6.8942745,109.4107487
1779785638617,0.021000002,7.6129503,16.401001,-0.1860375,0.23375,-0.0308,0.8223767,-0.29034615,6.9349823,3.1054604,8.888478,2.7425306,6.8432612,-6.8942745,109.4107487
1779785638625,-8.061001,13.069051,11.55105,0.12155,-0.1205875,-0.18727499,-11.154112,4.176379,8.80816,3.0931115,8.892672,2.7428906,6.8432612,-6.8942745,109.4107487
1779785638631,-4.22205,13.9810505,12.208951,0.260975,-0.443025,0.08085,-7.3192024,5.0893393,9.46751,3.0971522,8.891711,2.741441,6.8432612,-6.8942745,109.4107487
1779785638637,-1.4070001,15.271951,-0.39000002,0.260975,-0.443025,0.08085,-7.3192024,5.0893393,9.46751,3.1012175,8.897179,2.7190168,6.8432612,-6.8942745,109.4107487
1779785638638,8.092951,9.703951,3.8820002,-0.246675,0.063525,0.4587,-4.508218,6.374772,-3.109017,3.1297362,8.885804,2.7235389,6.8432612,-6.8942745,109.4107487
1779785638643,5.3650503,5.769,4.7779503,-0.1573,-0.2462625,-0.0669625,4.963215,0.8181467,1.1584613,3.171405,8.851574,2.7860773,6.8432612,-6.8942745,109.4107487
1779785638650,1.93305,7.58895,7.7590504,0.049225,0.3529625,0.0671,2.1936452,-3.082574,1.991873,3.160537,8.833843,2.853878,6.8432612,-6.8942745,109.4107487
1779785638656,-6.33195,13.5379505,3.59205,0.1821875,-0.151525,-0.254375,-1.227487,-1.2448931,4.9051723,3.142324,8.842722,2.8464832,6.8432612,-6.8942745,109.4107487
1779785638659,-4.3650002,11.121,1.4170501,0.0418,0.13695,0.2182125,-9.474274,4.6952286,0.74556684,3.1141667,8.856863,2.8334296,6.8432612,-6.8942745,109.4107487
1779785638663,3.5730002,7.8240004,3.4030502,-0.2316875,-0.265375,0.17875,-7.479167,2.2641373,-1.4163795,3.1364055,8.841576,2.8565578,6.8432612,-6.8942745,109.4107487
1779785638676,3.7500002,7.2990003,5.1469502,-0.1007875,-0.0237875,0.0947375,0.43659472,-1.0175753,0.54649234,3.152824,8.749756,3.1099622,6.8432612,-6.8942745,109.4107487
1779785638676,0.42405003,2.64105,10.554001,-0.2552,0.1986875,0.1777875,-2.7287738,-6.1087055,7.4440384,3.152824,8.749756,3.1099622,6.8432612,-6.8942745,109.4107487
1779785638678,-3.2299502,7.4470506,16.173,-0.3169375,-0.3377,-0.18727499,-2.7287738,-6.1087055,7.4440384,3.1444006,8.747962,3.1235073,6.8432612,-6.8942745,109.4107487
1779785638686,-6.94005,7.4359503,16.393951,0.3568125,0.358325,0.0682,-6.3743505,-1.3009114,13.049493,3.1400187,8.748014,3.1277668,6.8432612,-6.8942745,109.4107487
1779785638691,1.2240001,9.91905,-4.93305,0.5856125,-0.5346,0.157575,-10.080069,-1.3120642,13.266185,3.1415117,8.7874155,3.0137358,6.8432612,-6.8942745,109.4107487
1779785638694,12.250051,5.907,-8.75805,0.05775,0.0103124995,0.189475,-1.9175116,1.1316347,-7.946786,3.1611524,8.788503,2.9899387,6.8432612,-6.8942745,109.4107487
1779785638698,-6.9349504,5.7900004,7.6830006,-0.5350125,0.039049998,-0.5097125,9.088898,-2.8815026,-11.747989,3.1056166,8.788193,3.048479,6.8432612,-6.8942745,109.4107487
