window_start,window_end,mag_mean,mag_std,mag_max,mag_rms,mag_jrk,lat_mean,lon_mean,speed_mean,gyro_mag_mean,gyro_mag_max,gyro_mag_jrk,gyro_x_std,gyro_y_std,gyro_z_std,trip_id,label,event_id
1775973063.916,1775973064.916,22.25507454111675,10.57986320916462,64.526535,24.64187185169377,6.818702782142856,-6.891053299999999,109.4538383,7.441338999999999,1.0613573633524558,3.315382239345676,0.3772342895946816,0.8720711567713126,0.7430644979459518,0.3903818120448125,178e7720-4939-4df4-b9af-2a0a7e15ece3,Pothole,48
1775973064.416,1775973065.416,19.681049594358974,9.794197780496544,64.526535,21.98340336024204,6.174421851546391,-6.8910533,109.4538383,7.441339,0.9762879444976696,3.315382239345676,0.3078244636023049,0.7450125271725199,0.6496499393040084,0.4683666380624431,178e7720-4939-4df4-b9af-2a0a7e15ece3,Pothole,48
1775973074.916,1775973075.916,18.611464275,8.102093190672152,57.799618,20.298534837025485,5.188715467336682,-6.890386300000002,109.45398750000004,8.041139000000001,0.8290231480273778,2.856151591986366,0.2800295461375955,0.6214613244535536,0.5637399909870452,0.3957151761489011,178e7720-4939-4df4-b9af-2a0a7e15ece3,Pothole,49
1775973075.416,1775973076.416,16.94916971282051,5.946915120829234,38.945408,17.962186765768234,4.520196268041237,-6.890386300000002,109.4539875,8.041139,0.7310258057758475,1.915152682270072,0.2464933978641717,0.5442685546054876,0.4947614662892697,0.301447743743032,178e7720-4939-4df4-b9af-2a0a7e15ece3,Pothole,49
1775973081.916,1775973082.916,18.31204852284264,6.205436115698235,41.207706,19.33490518437976,5.6162310816326535,-6.8897539,109.4541563,8.796217999999996,0.9466154389281166,2.2017828269537643,0.2458579675761209,0.6540233951363447,0.607654077464645,0.4841267283184889,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,50
1775973082.416,1775973083.416,18.871521973869346,7.520568093991633,56.662533,20.31485382833454,5.71116405858586,-6.8897539,109.45415630000002,8.796217999999996,0.970916225020589,2.6027821004948244,0.2907048151766202,0.7064266743155546,0.642654991942383,0.470999593204871,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,50
1775973086.416,1775973087.416,29.82390495837564,18.97758335791984,89.35887,35.34987944920065,8.95523136530612,-6.8897539,109.4541563,8.796217999999996,1.4961013333789464,5.422519734533591,0.5120133359395103,1.450242271047234,1.0325895948574628,0.6147266367491528,178e7720-4939-4df4-b9af-2a0a7e15ece3,Pothole,51
1775973086.916,1775973087.916,29.442466444387748,19.33153748897576,89.35887,35.22168610411168,8.718318901538462,-6.8897539000000005,109.4541563,8.796217999999996,1.4411964037001503,5.422519734533591,0.4962668479071431,1.4540310284329194,0.987242355714214,0.5991205555218465,178e7720-4939-4df4-b9af-2a0a7e15ece3,Pothole,51
1775973088.916,1775973089.916,19.73434684619289,8.083867331325061,63.260277,21.32588465870309,5.519295334693877,-6.8897539,109.4541563,8.796217999999996,0.9200715313720208,3.31261223180155,0.2823013623118837,0.7398736560176107,0.6319144690514487,0.3740410237883407,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,52
1775973089.416,1775973090.416,21.565133446969696,9.26457260316259,63.260277,23.47098817913046,6.557373751269035,-6.8897539,109.4541563,8.796217999999996,1.08366813668191,3.31261223180155,0.3307846666159134,0.7821310278116363,0.8012504953324039,0.459119052166254,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,52
1775973096.416,1775973097.416,22.40723505226131,8.804595401837576,58.39672,24.074988740959924,6.620956470707071,-6.889062100000004,109.45433699999994,7.7601833,1.0949167829450244,2.7923505999236147,0.3319967209137471,0.7357291436183462,0.7126778152245772,0.5971229420160734,178e7720-4939-4df4-b9af-2a0a7e15ece3,Pothole,53
1775973096.916,1775973097.916,20.90291439035533,8.822466800547822,58.39672,22.688493789965268,5.942867232653062,-6.889062100000004,109.45433699999997,7.760183299999999,1.0279164552160636,2.7923505999236147,0.3029833997220399,0.7380638470311263,0.6588678822879384,0.5532093618585366,178e7720-4939-4df4-b9af-2a0a7e15ece3,Pothole,53
1775973103.916,1775973104.916,22.036402224747476,11.41149569045603,60.661922,24.815826742306047,6.175328903553298,-6.888273,109.45444769999996,8.49295,1.0424794506605215,4.1252073081240415,0.3667238733200558,0.9214793210647664,0.6530594944755447,0.4731925527809936,178e7720-4939-4df4-b9af-2a0a7e15ece3,Pothole,54
1775973104.416,1775973105.416,16.96924517070707,7.160237851336211,57.65852,18.418042451663343,4.625976438578681,-6.888273,109.45444769999996,8.49295,0.7602205465813497,3.455736716045509,0.2535927688587555,0.6252399082372233,0.4705933749786173,0.3421487253218077,178e7720-4939-4df4-b9af-2a0a7e15ece3,Pothole,54
1775973108.916,1775973109.916,20.824400035897437,7.786144173315616,50.535095,22.232401533409337,6.298996572164949,-6.888273,109.45444769999996,8.492950000000002,1.0612349985149312,2.1782952968218634,0.3476622181019407,0.7688711753939267,0.6908238140682861,0.4960566338098066,178e7720-4939-4df4-b9af-2a0a7e15ece3,Pothole,55
1775973109.416,1775973110.416,23.523511454545453,11.220632851963355,72.56195,26.0625822348955,6.924156888324873,-6.888273,109.45444769999996,8.49295,1.1908670656120228,3.916154901694071,0.3473569939645628,0.9739275671244172,0.7248247148713081,0.5337219007933843,178e7720-4939-4df4-b9af-2a0a7e15ece3,Pothole,55
