timestamp,ax,ay,az,magnitude,gx,gy,gz,lat,lon,alt,speed,accuracy,bearing
1776329002834,4.87095,4.39095,30.607952,31.230425,0.81125,0.7368625,0.2561625,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002835,-12.56805,5.6269503,19.40205,25.279663,0.81125,0.7368625,0.2561625,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002844,-0.58395004,22.897951,11.69505,25.63058,1.112375,-0.6529875,0.538175,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002846,8.457001,13.725,-34.34595,35.47914,1.6317124,-0.2773375,0.765875,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002855,20.631,31.51695,-24.63705,43.104187,1.1741124,-0.731775,0.39765,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002860,15.603001,19.521002,-18.862951,33.669067,-0.26675,-0.2869625,0.3774375,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002866,15.412051,15.163951,4.0140004,24.32634,-0.1508375,0.4899125,0.2487375,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002870,8.44005,14.922001,2.9340003,18.779495,-0.813725,0.015262499,-0.232375,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002876,7.42395,11.466001,-23.427002,25.450634,-0.813725,0.015262499,-0.232375,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002878,-0.69795,30.628952,-14.058001,32.05674,0.166375,0.5027,-0.7506125,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002879,-15.373051,14.709001,-19.039951,29.252787,0.166375,0.5027,-0.7506125,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002886,0.84105,6.195,20.95095,23.341633,-1.5470124,-0.225225,0.1263625,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002894,-6.74805,-11.3550005,21.34905,24.752218,-1.1363,0.1249875,0.0422125,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002898,-3.18195,-3.3720002,21.421051,22.484076,-0.3722125,0.3207875,0.10505,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002904,-5.9940004,6.8749504,-10.47795,15.610207,0.81014997,-0.356125,-0.2110625,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002920,-0.45195,18.088951,-22.218,26.045273,-1.4821125,0.136675,0.373175,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
