event_id,time_s,lat,lon,peak_mag,peak_vertical,peak_mag_g,peak_vertical_g,peak_gyro_mag,speed_mean,event_duration,vert_jrk,level,num_peaks_accel,num_peaks_gyro,peak_interval_mean,peak_interval_std,asymmetry_score,vertical_energy,gyro_energy,accel_to_gyro_ratio,local_duration,top2_peak_ratio,duration_above_threshold,max_jerk,peak_to_peak,fft_high_low_ratio,zcr,kurtosis,skewness,gyro_pitch_energy,gyro_roll_energy,gyro_yaw_energy,gyro_pitch_roll_ratio,trip_id,suggested_label,suggested_raw_label,suggested_kind,suggestion_confidence,suggestion_rule,suggestion_reason,needs_review,speed_factor,score,priority
268,1776413883.305,-6.8268109,109.4702084,61.60943,-33.87823204887781,6.282413464332877,-3.4546182487269164,2.386667592782351,5.7945676,0.06999993324279785,24.57156924416222,normal,1,2,0.0,0.0,0.4708955905854163,18066.2035211212,341.9681681011532,52.83007353756737,0.1,0.0,0.06999993324279785,4061.6536039969847,63.479516311169675,10.672335441847274,0.505,1.3774251400841804,0.2626343632368925,47.09457271022137,257.3214941364704,37.55210125446146,0.18301841703991645,40a7a6c4-b8d9-447a-ba96-8503647f43bb,Non-Event,Normal,condition_like,0.92,R6,amplitudo rendah + tidak ada struktur event → Non-Event,False,1.0,0.23490354954219972,low
269,1776413887.4433334,-6.8264256,109.4709843,94.810787,41.088647363291926,9.6680096669097,4.189875988568158,8.986074086977375,9.927378,0.2199997901916504,47.511204455492084,high_conf,3,3,0.2250000238418579,0.004999995231628418,0.18484346946228838,22164.803924870757,1172.8044612944618,18.898976459816478,0.4500000476837158,0.7618018498064586,0.2199997901916504,4751.124976575073,77.60883677583965,13.572534782564981,0.45,2.8171053491834517,-0.11142364448088142,103.49298225659028,1017.4501181948235,51.86136084304777,0.10171799118613423,40a7a6c4-b8d9-447a-ba96-8503647f43bb,Non-Event,Non-Event,condition_like,0.8625456284530578,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 86%),False,1.0,0.5533520640679045,high
270,1776413901.4,-6.8260655,109.4716114,60.554062,-30.303946837295296,6.1747958783070676,-3.090142590721123,1.7747449411596796,8.2691765,0.0,31.84019940201386,normal,0,7,0.0,0.0,0.6021754680619038,12228.349042195852,320.1449848189246,38.196284758032284,0.0,0.0,0.0,3218.642542610947,53.96837306801668,7.253917301381425,0.4925373134328358,1.4196965227318854,-0.6595985115170331,47.65994270613811,221.88495185791635,50.600090254870146,0.21479574028013101,40a7a6c4-b8d9-447a-ba96-8503647f43bb,Non-Event,Non-Event,condition_like,0.7884074858606251,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 79%),True,1.0,0.17881355132020393,low
271,1776413904.12,-6.8260655,109.4716114,81.149423,-30.47292004407148,8.274938230690399,-3.1073730625719773,2.6146597897011983,8.2691765,0.0,47.88670091627587,normal,0,4,0.0,0.0,0.026563911540526994,28740.22458098929,698.861001247679,41.12437879428797,0.0,0.0,0.0,5101.48270062735,59.63523221182152,11.435081430110234,0.48756218905472637,-0.022924162105139256,-0.29505549081447174,110.99609911819996,485.0727421415345,102.79215998794454,0.2288236160196153,40a7a6c4-b8d9-447a-ba96-8503647f43bb,Non-Event,Non-Event,condition_like,0.9266565522882673,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 93%),False,1.0,0.2628836220967561,low
272,1776413906.4499998,-6.825711,109.4722645,94.77136999999999,-46.73237250262751,9.663990251513004,-4.76537579118532,7.825369521361875,7.291923,0.009999990463256836,47.789545121991935,candidate,1,3,0.0,0.0,0.14763598861619634,32370.95603588944,842.4938183018844,38.42278162077555,0.1,0.0,0.009999990463256836,5395.068423949384,77.85928470205546,25.902906695477757,0.515,1.6055872925360424,-0.7106298373965257,98.40756000635477,676.9190610319124,67.1671972636174,0.14537566679089248,40a7a6c4-b8d9-447a-ba96-8503647f43bb,Non-Event,Non-Event,condition_like,0.839831231496273,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 84%),False,1.0,0.6248548517025153,high
273,1776413911.67,-6.825711,109.4722645,75.67866,-33.318681810254716,7.717075657844422,-3.3975600036969524,3.327669799510614,7.291923,0.09999990463256836,27.507362743806468,normal,1,5,0.0,0.0,0.22431061121523133,18005.111727563006,472.62217292157425,38.09620606279622,0.1,0.0,0.09999990463256836,5526.38498485607,64.59778439958696,23.134253044972134,0.4975124378109453,1.6833232262382607,-0.10120964097255505,102.13530666512534,307.02600156011437,63.46086469633453,0.3326601193823239,40a7a6c4-b8d9-447a-ba96-8503647f43bb,Non-Event,Normal,condition_like,0.92,R6,amplitudo rendah + tidak ada struktur event → Non-Event,False,1.0,0.26974752919836087,low
274,1776413932.22,-6.8251415,109.4732711,72.49211,36.97868118693865,7.39213798799794,3.7707760740863243,0.17154413153034412,8.02342,0.1699998378753662,41.16949792934487,normal,2,3,0.3299999237060547,0.0,0.11274859761879517,7383.457018753275,125.88893922497701,58.65056140402999,0.3299999237060547,0.6226568260430082,0.1699998378753662,4116.953719167511,57.35661747640868,3.0436453155115317,0.4527363184079602,7.730405100829394,2.578878502011598,19.066217943957344,88.14129425493823,18.681427026081398,0.21631424735489277,40a7a6c4-b8d9-447a-ba96-8503647f43bb,Pothole,Pothole,event,0.5290874152713352,ML_Ensemble(RF+XGB)_LOW_CONF,"ML ragu-ragu (Conf: 53%), pakai tebakan terbaik ML",True,1.0,0.27131619643576216,low
275,1776413948.265,-6.8244497,109.4744404,91.37823,-37.56380008269934,9.317986264422611,-3.830441596539016,4.416790335063037,9.309556,0.029999971389770508,50.12382957788277,candidate,1,3,0.0,0.0,0.43016310413646636,20493.05246569638,609.4354342911043,33.62628964281937,0.1,0.0,0.029999971389770508,5012.387737973727,67.80160162278392,9.49552632937379,0.51,1.5301166238755401,-0.38675164015364244,92.32690780869139,458.2268307993142,58.88169568309873,0.2014873451346189,40a7a6c4-b8d9-447a-ba96-8503647f43bb,Non-Event,Non-Event,condition_like,0.9147321349316901,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 91%),False,1.0,0.44112201376346233,medium
276,1776413971.4183333,-6.8241104,109.4750159,91.620822,-43.88711798198164,9.342723763976487,-4.4752405747101855,7.170462296001653,2.8625747999999995,0.0,50.256019779521104,candidate,0,1,0.0,0.0,0.14090623228824156,31829.84874275488,781.7770270006515,40.71474039619434,0.0,0.0,0.0,6244.637113352259,73.31640618906293,36.525467110781335,0.53,0.20981327453300525,-0.01881962809129358,91.68852565065286,603.0063354280928,87.08216592190601,0.15205234192690198,40a7a6c4-b8d9-447a-ba96-8503647f43bb,Non-Event,Non-Event,condition_like,0.8754975280700585,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 88%),False,1.0,0.5888061521382648,high
277,1776413978.8955557,-6.8236299,109.4758239,92.986626,-42.015020429191445,9.481997012231497,-4.284339752024539,5.344009256714944,6.2732615,0.0,65.2273304048991,candidate,0,3,0.0,0.0,0.19465230095078231,41590.413994007606,1167.3953642884285,35.62667390214613,0.0,0.0,0.0,6522.739261058817,72.55450977796704,23.63039368143459,0.485,-0.30279042845553317,0.13040705359079063,263.43235099519836,710.7765652718014,193.18644802142873,0.37062610600257423,40a7a6c4-b8d9-447a-ba96-8503647f43bb,Non-Event,Normal,condition_like,0.92,R6,amplitudo rendah + tidak ada struktur event → Non-Event,False,1.0,0.5707846046941789,high
278,1776413986.0549998,-6.8233616,109.4762842,94.27787533333333,-49.28975937332571,9.61366780025119,-5.026156676676104,4.259478011156498,6.1592207,0.029999971389770508,55.55641914644353,candidate,1,4,0.0,0.0,0.04261007161702512,33919.44660294892,538.4922482900583,62.98966539939601,0.1,0.0,0.029999971389770508,5555.647212922411,89.37585382654154,13.681264939797341,0.425,1.173992936090487,0.20218319672030305,107.61380004403264,354.6096714467627,76.26877679926301,0.30347113574627216,40a7a6c4-b8d9-447a-ba96-8503647f43bb,Non-Event,Non-Event,condition_like,0.8833882014568035,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 88%),False,1.0,0.63334416354901,high
279,1776413991.8111115,-6.8233616,109.4762842,87.89615,-52.20935629212238,8.962912921333993,-5.323872708021841,5.302945447645465,6.1592207,0.07999992370605469,45.23335146574203,candidate,2,5,1.9000000953674316,0.0,0.5231312356347185,31872.953503960405,818.6233734538117,38.934819721249895,1.9000000953674316,0.9950697202304778,0.07999992370605469,5022.360102798691,80.00168658160669,11.104031487207163,0.425,0.7222269167970352,-0.6242856300810785,105.97402679272358,641.552321019594,71.09702564149408,0.16518376312491465,40a7a6c4-b8d9-447a-ba96-8503647f43bb,Non-Event,Non-Event,condition_like,0.6102897569125971,ML_Ensemble(RF+XGB)_LOW_CONF,"ML ragu-ragu (Conf: 61%), pakai tebakan terbaik ML",True,1.0,0.6821235869552192,high
280,1776413997.7971425,-6.8231183,109.4766921,109.36289,44.249569272587316,11.151911203112174,4.512200320454724,8.91015102932184,4.903831000000001,0.08999991416931152,59.50770290372392,high_conf,2,3,0.18999981880187988,0.0,0.19584788428594882,34017.71934705161,1127.183033705253,30.179410352771054,0.18999981880187988,0.9055703660942112,0.08999991416931152,5950.775965474592,80.73746240533725,11.809864206989886,0.515,0.8895020556330673,0.28773939766229134,236.25307487010286,724.0129081448713,166.91705069027893,0.3263105835352306,40a7a6c4-b8d9-447a-ba96-8503647f43bb,Non-Event,Non-Event,condition_like,0.5214996179739635,ML_Ensemble(RF+XGB)_LOW_CONF,"ML ragu-ragu (Conf: 52%), pakai tebakan terbaik ML",True,1.0,0.6319390513099867,high
